,Kurtosis,Skewness,Image
39964,250.87668,15.90011,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\77c75478-e1f0-4aaa-9cbc-af1fed928a74___RS_HL 1748_newPixel25.JPG
39978,250.98822,15.905355,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\7948ada9-eabc-4cb7-a579-b73e938eb716___RS_HL 4185_newPixel25.JPG
40002,250.97229,15.904604,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\7bfda067-6e35-4af5-a9c4-4b3b5f357871___RS_HL 1813_newPixel25.JPG
40013,250.42163,15.87885,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\7e6c8297-dfe1-4826-826e-01d696cc263b___RS_HL 1863_newPixel25.JPG
40034,250.98822,15.905355,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\80bb8697-bfab-449b-b870-e1ed2089df58___RS_HL 1827_newPixel25.JPG
40081,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\875d6ded-5f01-495c-a945-ad2e17f87f91___RS_HL 1848_newPixel25.JPG
40093,250.90715,15.901547,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\882798ca-67c3-45a3-86cf-4aed69388145___RS_HL 1750_newPixel25.JPG
40140,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\923d4cc3-021a-4bcd-9f5f-1d6f69e4ad33___RS_HL 1888_newPixel25.JPG
40175,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\9a6eb7c4-6b43-477a-89e0-69f62ef67991___RS_HL 1846_newPixel25.JPG
40223,250.8407,15.898443,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\a02b6205-b40a-4178-8b34-3494f84b9d1f___RS_HL 1958_newPixel25.JPG
40234,250.45575,15.8804455,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\a1abff90-34e5-464d-b4d3-0c09f5924900___RS_HL 5414_newPixel25.JPG
40247,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\a3ec91aa-8503-4711-a912-0d1427e25686___RS_HL 5409_newPixel25.JPG
40257,250.6193,15.888074,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\a4d1d8cb-26a2-413f-a229-021e2eea87ac___RS_HL 1819_newPixel25.JPG
40270,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\a5050bde-febc-4931-b31d-45c9652df318___RS_HL 5373_newPixel25.JPG
40292,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\aa04db6d-645f-4e8a-88dc-c9f9396f0800___RS_HL 1975_newPixel25.JPG
40341,250.6155,15.887891,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\b28c43f9-5844-4e9b-86bf-36bc114cae07___RS_HL 1736_newPixel25.JPG
40354,250.86272,15.899468,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\b35b9f8b-daca-4d12-a5be-defe68d0acc5___RS_HL 1903_newPixel25.JPG
40374,250.77539,15.8953905,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\b42621c3-f751-46e1-a8d2-83ed85b90554___RS_HL 1740_newPixel25.JPG
40387,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\b536ea91-c5f8-413b-87f3-a22ac3d959d1___RS_HL 1825_newPixel25.JPG
40429,250.84604,15.898649,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\b8b7b98a-eb1a-4213-9b0b-aeef4df427e8___RS_HL 1858_newPixel25.JPG
40454,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\b9ea902d-e557-4fa5-893b-39a7a57c0121___RS_HL 1893_newPixel25.JPG
40464,250.6525,15.889603,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\bb04f738-1848-4dda-8834-384a48b335cd___RS_HL 1765_newPixel25.JPG
40476,250.8586,15.899267,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\bb328d40-e4e6-4b84-a92a-e7cb3922c19d___RS_HL 1829_newPixel25.JPG
40490,250.93251,15.902742,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\bde33d08-678c-4f84-b80e-fcb986a9a446___RS_HL 5415_newPixel25.JPG
40504,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\bf2bffbb-cd8f-4d36-bd58-847808397c75___RS_HL 1786_newPixel25.JPG
40517,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\c07db642-c675-4066-99b6-56bc8207fb37___RS_HL 4164_newPixel25.JPG
40537,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\c548fe0e-21c2-4241-b806-1e438a1213bd___RS_HL 1770_newPixel25.JPG
40559,250.72997,15.893204,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\c6abf1da-b06f-4cd2-8af6-d68be5eff6f9___RS_HL 1766_newPixel25.JPG
40579,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\c9ad5c9a-c9b0-4e07-9e03-9e9edfd58a19___RS_HL 1755_newPixel25.JPG
40591,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\d1752ed4-a0a7-4075-917d-205c0e785dcf___RS_HL 1911_newPixel25.JPG
40613,250.29305,15.873155,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\d287be3d-cac6-4485-8c31-674fb8b459be___RS_HL 1973_newPixel25.JPG
40637,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\d340704d-cc00-4068-bb8a-ae70840b7bfa___RS_HL 1773_newPixel25.JPG
40652,250.49965,15.882482,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\d50a580b-46bd-47f5-a0bf-8535da774104___RS_HL 5408_newPixel25.JPG
40664,250.94983,15.903546,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\dbe4f332-9189-4b76-b30c-f0c9a55e48d3___RS_HL 1841_newPixel25.JPG
40722,250.82954,15.897889,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\e51367c1-d582-45e3-acf6-b0e652b43d3a___RS_HL 1873_newPixel25.JPG
40733,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\e693354a-053c-4093-8642-cc8f5f9eb2cc___RS_HL 1746_newPixel25.JPG
40778,250.75006,15.894144,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\f0036dfd-9f46-4f2f-9001-5973495f2171___RS_HL 1849_newPixel25.JPG
40811,250.64458,15.889226,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\f4b5ec24-d318-4309-8294-9126450d5d7f___RS_HL 1824_newPixel25.JPG
40822,250.59491,15.886968,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\f4be3632-42a1-415a-9f7e-1d5ecb9f49d7___RS_HL 1783_newPixel25.JPG
40834,250.06377,15.862213,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\f5bd2732-197b-4d8e-bb50-a4966dc416f5___RS_HL 1840_newPixel25.JPG
40847,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Potato___healthy\f66af6c0-6fc6-4020-b1de-a73685d497c2___RS_HL 4181_newPixel25.JPG
42825,250.52129,15.88336,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\03a615df-ed85-4ae6-8b41-d5b4c980b76b___Mary_HL 6366_newPixel25.JPG
42831,250.85098,15.898918,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\05a9ae7e-468f-4cb6-add5-860ace895d3a___Mary_HL 6359_newPixel25.JPG
42836,250.8189,15.897398,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\05dfc382-396a-4301-b940-7d1098feba11___Mary_HL 6358_newPixel25.JPG
42845,250.83217,15.898035,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\06959ec3-a76b-4968-b64b-ad874b958fc7___Mary_HL 6323_newPixel25.JPG
42850,250.8304,15.897941,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\076d909d-cfca-47ce-a8d1-479bb77c4bab___Mary_HL 6294_newPixel25.JPG
42873,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\0a1b30a5-f81b-4fe8-9221-78ccba5e3a13___Mary_HL 6221_newPixel25.JPG
42877,250.70352,15.89201,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\0a74d671-0dc5-47fd-9e50-1ab0a9db634e___Mary_HL 6247_newPixel25.JPG
42886,250.9543,15.903754,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\0c656dec-85e0-44cb-865c-d5b56e851160___Mary_HL 6236_newPixel25.JPG
42891,250.237,15.870348,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\0df51eb7-e701-492b-bb9f-994d30ea16c7___Mary_HL 6301_newPixel25.JPG
42897,250.85822,15.899267,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\0f025626-b89a-47da-9726-7526051b5bb9___Mary_HL 9344_newPixel25.JPG
42902,250.71823,15.89273,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\0f5c8734-f6d1-442f-832a-7c938053ca1e___Mary_HL 9139_newPixel25.JPG
42909,250.85721,15.899205,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\0f9c8b1e-e13d-4db8-bd39-6f9ce73b244d___Mary_HL 6409_newPixel25.JPG
42915,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\102dcdc7-69ca-443d-a5e5-7c861092fa4e___Mary_HL 9259_newPixel25.JPG
42921,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\111f7fd9-96ac-4d8f-8dcc-5c1e6ba6f66d___Mary_HL 9283_newPixel25.JPG
42925,250.9507,15.903588,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\11af4433-0a02-4684-a519-a1c2adbe9ceb___Mary_HL 6395_newPixel25.JPG
42928,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\11eb28ed-0d05-46c9-a2a8-e325d8bf2b38___Mary_HL 9265_newPixel25.JPG
42934,250.14488,15.866091,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\12a43ab6-1f18-4b10-9fb4-4865b216d28e___Mary_HL 9156_newPixel25.JPG
42939,250.4926,15.882294,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\12e3e5f1-f619-4cdc-889a-dde4b086acab___Mary_HL 9254_newPixel25.JPG
42944,250.92084,15.902186,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\13c2d9a8-e8ee-49a1-aaf4-b81ef121be2a___Mary_HL 6225_newPixel25.JPG
42948,250.86932,15.899772,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\141f4953-4e0d-4e5d-bb1b-e3a880cd7bf6___Mary_HL 9192_newPixel25.JPG
42954,250.43484,15.879546,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\14e299a4-927e-450d-bdf8-27315ce59a5b___Mary_HL 9329_newPixel25.JPG
42959,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\1588fdc0-3aa4-4c75-b813-7a62780136ad___Mary_HL 9186_newPixel25.JPG
42964,250.03722,15.860712,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\161e1030-9655-4baf-a360-b2f0225f5575___Mary_HL 9246_newPixel25.JPG
42969,250.92348,15.902311,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\168f4f5b-4a8a-4fec-a0fa-a54e182d7b00___Mary_HL 9198_newPixel25.JPG
42980,250.74081,15.893801,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\171c4de9-764a-4ade-8822-5c356e0c05ae___Mary_HL 6291_newPixel25.JPG
42998,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\17e50337-1fc7-413d-a9e5-2825b1b8e7bb___Mary_HL 6390_newPixel25.JPG
43003,250.95078,15.903592,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\18333c95-ee6e-4af6-be83-a98f3ed68ccf___Mary_HL 9350_newPixel25.JPG
43007,250.96603,15.904308,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\1875f778-fa4f-472a-adbc-88dd033011a7___Mary_HL 6292_newPixel25.JPG
43018,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\1997bed9-d59a-4c4a-b342-15a1089af75b___Mary_HL 6363_newPixel25.JPG
43028,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\1b2fb65b-bfe9-43dc-940a-50a32b9a421f___Mary_HL 6317_newPixel25.JPG
43043,250.93701,15.902942,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\1bf5e5e4-d00c-442c-b153-497aa3ed9278___Mary_HL 6240_newPixel25.JPG
43049,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\1c688d4a-786d-4c6b-a4e0-92c6d489766d___Mary_HL 9133_newPixel25.JPG
43055,250.87637,15.900095,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\1de5d074-f5a0-4706-993f-9f21b3fe94fd___Mary_HL 9281_newPixel25.JPG
43060,250.21692,15.869333,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\1e2f76bb-af16-4cc5-9fed-8efa9a68d6a3___Mary_HL 9142_newPixel25.JPG
43066,250.03865,15.861517,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\1e954b37-9988-4554-bb78-d7180e427d36___Mary_HL 9178_newPixel25.JPG
43076,250.96094,15.904074,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\1f8174d5-38a1-449f-912d-33cd4615d189___Mary_HL 6308_newPixel25.JPG
43081,250.93071,15.902653,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\20f4809a-295a-4671-ae22-1bf60ec9fc80___Mary_HL 6299_newPixel25.JPG
43106,250.90038,15.901221,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\23b44f6d-0a70-4587-85ac-534ca483a49e___Mary_HL 9296_newPixel25.JPG
43115,250.5925,15.886837,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\24b7a9e2-8a0f-42b6-9506-45fb261857fe___Mary_HL 9341_newPixel25.JPG
43129,250.78334,15.895765,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\28b1e241-4234-4710-893c-b75c6dec6fa7___Mary_HL 9299_newPixel25.JPG
43134,250.96071,15.904061,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\292be6e7-be34-42d4-82eb-a08b9610e832___Mary_HL 6281_newPixel25.JPG
43140,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\29833d64-5b6a-47a3-9802-18f88e9fa48d___Mary_HL 9247_newPixel25.JPG
43146,250.02827,15.860576,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\2acf2191-96db-4afa-bcdf-77590e0b7428___Mary_HL 6233_newPixel25.JPG
43156,250.50165,15.882556,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\2c4cea4a-66cc-49c5-9c8c-2a641e52eb61___Mary_HL 9212_newPixel25.JPG
43160,250.92029,15.902165,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\2d98e51f-8702-4309-944b-e196c2ec5275___Mary_HL 6241_newPixel25.JPG
43166,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\2e6f50f0-c9ac-4990-bb81-46936cb62a17___Mary_HL 6402_newPixel25.JPG
43170,250.94907,15.903516,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\2eee8fcd-9f57-4cf3-aedd-f037cba03a3a___Mary_HL 9256_newPixel25.JPG
43175,250.52725,15.883769,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\2f28b03f-9110-4520-89fe-cdde93b84755___Mary_HL 9235_newPixel25.JPG
43186,250.81453,15.897238,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\30fe32ab-5c21-4953-ae78-8fcf1d18ae4b___Mary_HL 9287_newPixel25.JPG
43191,250.69673,15.891713,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\3368e77a-9245-4e4f-89ee-41968b060e56___Mary_HL 6251_newPixel25.JPG
43197,250.17531,15.86735,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\351b6286-11bf-41f4-9b36-aa2869a11252___Mary_HL 6372_newPixel25.JPG
43200,250.97855,15.9049,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\3607deb0-405e-4829-b03a-8db6c8b69702___Mary_HL 6354_newPixel25.JPG
43205,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\363c19ce-62c4-48ae-8dd7-4253ad7daa65___Mary_HL 9291_newPixel25.JPG
43214,250.94765,15.903451,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\368f3c83-5bd2-4906-b418-57b6ceff9bfe___Mary_HL 9160_newPixel25.JPG
43222,250.77321,15.895275,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\3704d044-7a5d-4f95-8e5e-e5b2b9f1de68___Mary_HL 6369_newPixel25.JPG
43233,250.60776,15.887596,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\3734da4f-b4d3-4457-b73e-1da889ff9ca1___Mary_HL 6347_newPixel25.JPG
43241,250.85098,15.898918,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\376a1bda-3613-4275-be2f-2060422e4398___Mary_HL 9211_newPixel25.JPG
43252,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\39c58533-32b4-46c6-b512-26168583d80c___Mary_HL 9199_newPixel25.JPG
43258,250.6702,15.890454,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\3a764e05-74ea-4f1d-af6c-3ac4ddc25357___Mary_HL 6234_newPixel25.JPG
43263,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\3b366674-3d8d-422d-87f3-2c5e1a3ace11___Mary_HL 6394_newPixel25.JPG
43277,250.90404,15.901395,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\3dee0318-2add-408a-99f5-38344f25ea3d___Mary_HL 6362_newPixel25.JPG
43281,250.93251,15.902742,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\42428dcc-fefc-46dd-b209-150fbeaf4862___Mary_HL 6397_newPixel25.JPG
43300,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\463042b8-3b99-473c-b59e-756f6eaf4400___Mary_HL 9221_newPixel25.JPG
43306,250.46027,15.880701,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\46f86acd-452f-4965-b7b2-45206fc6c785___Mary_HL 9285_newPixel25.JPG
43312,250.94443,15.9032955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\479f93df-1351-41a1-b953-0453b3b66227___Mary_HL 6219_newPixel25.JPG
43317,250.56075,15.885305,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\47bf725b-8d18-4469-89e4-43f9102e6e48___Mary_HL 6276_newPixel25.JPG
43320,250.9624,15.904139,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\4929a8cf-a60c-4042-a05e-713f9e95f4b8___Mary_HL 9224_newPixel25.JPG
43326,250.87332,15.899946,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\4a6ee5ab-d7a2-4ae6-b26b-5edb13e2567f___Mary_HL 9234_newPixel25.JPG
43334,250.82918,15.89788,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\4b3a7218-7ea2-4ded-accb-2dd6d782daa6___Mary_HL 6246_newPixel25.JPG
43345,251.00389,15.9060955,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\4c210242-adfc-4011-88e5-3380cbee49b1___Mary_HL 9351_newPixel25.JPG
43350,250.68503,15.891202,C:\Users\Lenovo\Downloads\01_New_Plant_Diseases_Dataset\01_New_Plant_Diseases_Dataset\train\Raspberry___healthy\4c3285d2-1ba0-4147-afd9-1869ee19ec4c___Mary_HL 6229_newPixel25.JPG
